TimeGenerated	LogicalServerName_s	database_id	file_id	num_of_reads	num_of_writes	num_of_bytes_read	num_of_bytes_written	io_stall_read_ms	io_stall_write_ms	io_stall_ms	reads_per_second	writes_per_second	database_name	name	filename
2024-09-08 05:10:00.917	SQLN	2	9	4145	4012	263364608	260988928	6016	34730	40746	13.799	13.357	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:10:00.917	SQLN	4	1	3	15	24576	122880	17	155	172	0.010	0.050	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:10:00.917	SQLN	4	2	0	206	0	181760	0	204	204	0.000	0.686	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:10:00.917	SQLN	5	1	79229	850	15193243648	9797632	745039	661	745700	263.767	2.830	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 05:10:00.917	SQLN	5	2	0	2283	0	6528512	0	1806	1806	0.000	7.600	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:10:00.917	SQLN	8	1	0	1	0	8192	0	13	13	0.000	0.003	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-08 05:10:00.917	SQLN	12	1	0	4	0	32768	0	60	60	0.000	0.013	DB1	ASPAHORA_Data	M:\MDF_DATA\DB1.mdf
2024-09-08 05:10:00.917	SQLN	16	1	0	1	0	131072	0	1	1	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:10:00.917	SQLN	16	2	0	16	0	365568	0	7	7	0.000	0.053	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:10:00.917	SQLN	22	2	0	59	0	315904	0	235	235	0.000	0.196	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 05:35:00.557	SQLN	2	1	20673	20176	1312129024	1312096256	27999	285259	313258	69.000	67.341	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 05:35:00.557	SQLN	2	2	0	914	0	56026112	0	7353	7353	0.000	3.051	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 05:35:00.557	SQLN	2	3	7593	7419	482893824	482918400	10361	101379	111740	25.343	24.762	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 05:35:00.557	SQLN	2	4	7590	7417	482844672	482795520	10268	114908	125176	25.333	24.756	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 05:35:00.557	SQLN	2	5	7541	7379	480124928	480124928	10110	104447	114557	25.169	24.629	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 05:35:00.557	SQLN	2	6	7936	7733	502767616	502702080	10974	105721	116695	26.488	25.810	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 05:35:00.557	SQLN	2	7	7548	7368	479133696	479068160	10270	102595	112865	25.193	24.592	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 05:35:00.557	SQLN	2	8	7223	7057	459243520	459210752	9853	97749	107602	24.108	23.554	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 05:35:00.557	SQLN	2	9	6911	6737	438452224	438452224	9395	95714	105109	23.067	22.486	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:35:00.557	SQLN	4	1	3	10	24576	81920	2	46	48	0.010	0.033	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:35:00.557	SQLN	4	2	0	195	0	173056	0	212	212	0.000	0.651	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:35:00.557	SQLN	5	1	63846	1884	8627486720	22519808	230442	3315	233757	213.098	6.288	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 05:35:00.557	SQLN	5	2	0	5603	0	15330304	0	2891	2891	0.000	18.701	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:35:00.557	SQLN	12	1	0	54	0	442368	0	239	239	0.000	0.180	DB1	ASPAHORA_Data	M:\MDF_DATA\DB1.mdf
2024-09-08 05:35:00.557	SQLN	14	1	0	4	0	32768	0	115	115	0.000	0.013	QQAT11XX_B1	CRM_IC	M:\MDF_DATA\QQAT11XX_B1.mdf
2024-09-08 05:35:00.557	SQLN	16	1	0	3	0	262144	0	2	2	0.000	0.010	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:35:00.557	SQLN	16	2	0	22	0	557056	0	14	14	0.000	0.073	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:35:00.557	SQLN	20	1	0	200	0	1638400	0	4410	4410	0.000	0.668	QRM_IC	Esquema_3_1_0_14	M:\MDF_DATA\QRM_IC_Data.mdf
2024-09-08 05:35:00.557	SQLN	22	1	28	2	229376	16384	136	4	140	0.093	0.007	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-08 05:35:00.557	SQLN	22	2	0	61	0	338432	0	158	158	0.000	0.204	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 05:35:00.557	SQLN	32	1	0	58	0	475136	0	272	272	0.000	0.194	TTQM_PDAFLX_IC	TQMST_2_1_4_3	M:\MDF_DATA\TQMST_20220810102959_Data.mdf
2024-09-08 05:45:00.343	SQLN	2	5	6547	6495	424566784	424574976	11050	163280	174330	21.855	21.682	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 05:45:00.343	SQLN	2	6	6603	6543	427982848	427991040	11137	175561	186698	22.042	21.842	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 05:45:00.343	SQLN	2	7	6591	6524	426139648	426147840	10238	167048	177286	22.002	21.778	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 05:45:00.343	SQLN	2	8	6485	6416	419594240	419594240	10474	165954	176428	21.648	21.418	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 05:15:00.510	SQLN	2	1	30955	30748	2010873856	2010939392	41972	1131242	1173214	103.328	102.637	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 05:15:00.510	SQLN	2	2	0	1309	0	80010752	0	25142	25142	0.000	4.369	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 05:15:00.510	SQLN	2	3	12586	12478	815833088	815833088	16828	454475	471303	42.012	41.652	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 05:15:00.510	SQLN	2	4	11445	11380	744382464	744398848	15428	418749	434177	38.204	37.987	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 05:15:00.510	SQLN	2	5	10973	10908	713703424	713703424	14353	404071	418424	36.628	36.411	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 05:15:00.510	SQLN	2	6	11376	11314	740409344	740409344	14811	427997	442808	37.973	37.766	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 05:15:00.510	SQLN	2	7	11097	11017	720781312	720789504	14573	418641	433214	37.042	36.775	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 05:15:00.510	SQLN	2	8	11360	11300	739459072	739459072	14882	426190	441072	37.920	37.720	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 05:15:00.510	SQLN	2	9	11056	10974	717504512	717504512	15367	406055	421422	36.905	36.631	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:15:00.510	SQLN	4	1	2	11	16384	90112	2	49	51	0.007	0.037	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:15:00.510	SQLN	4	2	0	190	0	165888	0	217	217	0.000	0.634	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:15:00.510	SQLN	5	1	55706	1	10518151168	8192	338234	1	338235	185.948	0.003	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 05:15:00.510	SQLN	5	2	0	1012	0	1598976	0	1469	1469	0.000	3.378	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:15:00.510	SQLN	8	1	0	1	0	8192	0	2	2	0.000	0.003	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-08 05:15:00.510	SQLN	14	1	0	3	0	24576	0	86	86	0.000	0.010	QQAT11XX_B1	CRM_IC	M:\MDF_DATA\QQAT11XX_B1.mdf
2024-09-08 05:15:00.510	SQLN	16	1	0	1	0	131072	0	1	1	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:15:00.510	SQLN	16	2	0	12	0	303616	0	6	6	0.000	0.040	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:15:00.510	SQLN	22	1	28	119	229376	974848	135	2610	2745	0.093	0.397	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-08 05:15:00.510	SQLN	22	2	0	61	0	333312	0	365	365	0.000	0.204	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 05:15:00.510	SQLN	32	1	0	40	0	327680	0	2227	2227	0.000	0.134	TTQM_PDAFLX_IC	TQMST_2_1_4_3	M:\MDF_DATA\TQMST_20220810102959_Data.mdf
2024-09-08 05:25:00.600	SQLN	2	1	27152	31496	1751228416	2058502144	44972	24214294	24259266	90.630	105.129	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 05:25:00.600	SQLN	2	2	0	1261	0	76747776	0	421234	421234	0.000	4.209	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 05:25:00.600	SQLN	2	3	10245	11918	662044672	778977280	16411	8494013	8510424	34.196	39.781	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 05:25:00.600	SQLN	2	4	10551	12057	677003264	787316736	16703	8402823	8419526	35.218	40.245	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 05:25:00.600	SQLN	2	5	9821	11362	633257984	742375424	16156	8402186	8418342	32.781	37.925	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 05:25:00.600	SQLN	2	6	10182	11776	656801792	769318912	14802	9383383	9398185	33.986	39.307	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 05:25:00.600	SQLN	2	7	10520	12067	675553280	787496960	17195	8416708	8433903	35.114	40.278	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 05:25:00.600	SQLN	2	8	9902	11455	637394944	748118016	15450	9400876	9416326	33.052	38.235	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 05:25:00.600	SQLN	2	9	10243	11765	660389888	769179648	16022	9226513	9242535	34.190	39.270	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:25:00.600	SQLN	4	1	3	7	24576	57344	31	55	86	0.010	0.023	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:25:00.600	SQLN	4	2	0	204	0	175616	0	166	166	0.000	0.681	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:25:00.600	SQLN	5	1	44812	1810	7127998464	20881408	331587	3149	334736	149.576	6.042	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 05:25:00.600	SQLN	5	2	0	2472	0	11783680	0	1367	1367	0.000	8.251	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:25:00.600	SQLN	12	1	0	211	0	1728512	0	6220	6220	0.000	0.704	DB1	ASPAHORA_Data	M:\MDF_DATA\DB1.mdf
2024-09-08 05:25:00.600	SQLN	16	1	0	19	0	393216	0	85	85	0.000	0.063	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:25:00.600	SQLN	16	2	0	13	0	325632	0	6	6	0.000	0.043	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:25:00.600	SQLN	20	1	0	85	0	696320	0	4072	4072	0.000	0.284	QRM_IC	Esquema_3_1_0_14	M:\MDF_DATA\QRM_IC_Data.mdf
2024-09-08 05:25:00.600	SQLN	22	1	26	0	212992	0	111	0	111	0.087	0.000	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-08 05:25:00.600	SQLN	22	2	0	60	0	326656	0	130	130	0.000	0.200	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 05:40:00.767	SQLN	1	2	0	1	0	512	0	1	1	0.000	0.003	master	mastlog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\mastlog.ldf
2024-09-08 05:40:00.767	SQLN	2	1	30024	29769	1945198592	1945354240	61543	535333	596876	100.012	99.163	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 05:40:00.767	SQLN	2	2	0	1318	0	80816640	0	11865	11865	0.000	4.390	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 05:40:00.767	SQLN	2	3	11734	11610	758931456	758988800	23489	203493	226982	39.087	38.674	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 05:40:00.767	SQLN	2	4	12425	12325	805830656	805863424	24656	209614	234270	41.389	41.055	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 05:40:00.767	SQLN	2	5	10380	10273	671432704	671440896	20888	182738	203626	34.576	34.220	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 05:40:00.767	SQLN	2	6	12062	11953	781320192	781352960	24160	205898	230058	40.179	39.816	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 05:40:00.767	SQLN	2	7	11044	10952	716267520	716283904	22300	188255	210555	36.788	36.482	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 05:40:00.767	SQLN	2	8	11256	11139	728203264	728219648	21800	193440	215240	37.495	37.105	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 05:40:00.767	SQLN	2	9	11698	11598	758374400	758390784	23515	201925	225440	38.967	38.634	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:40:00.767	SQLN	4	1	5	9	40960	73728	37	65	102	0.017	0.030	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:40:00.767	SQLN	4	2	0	183	0	156672	0	118	118	0.000	0.610	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:40:00.767	SQLN	5	1	15983	34	4019429376	278528	107740	129	107869	53.240	0.113	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 05:40:00.767	SQLN	5	2	0	1209	0	3697664	0	766	766	0.000	4.027	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:40:00.767	SQLN	6	1	7486	10	5813116928	81920	98508	21	98529	24.936	0.033	SALES_DATA	SALES_DATA	M:\MDF_DATA\SALES_DATA.mdf
2024-09-08 05:40:00.767	SQLN	6	2	0	70	0	1177088	0	299	299	0.000	0.233	SALES_DATA	SALES_DATA_log	L:\LDF_DATA\SALES_DATA_1.ldf
2024-09-08 05:40:00.767	SQLN	12	1	696	35	15458304	286720	1519	71	1590	2.318	0.117	DB1	ASPAHORA_Data	M:\MDF_DATA\DB1.mdf
2024-09-08 05:40:00.767	SQLN	12	2	0	450	0	1420288	0	479	479	0.000	1.499	DB1	ASPAHORA_Log	L:\LDF_DATA\DB1_log.ldf
2024-09-08 05:40:00.767	SQLN	16	1	0	1	0	8192	0	1	1	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:40:00.767	SQLN	16	2	0	9	0	148480	0	4	4	0.000	0.030	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:40:00.767	SQLN	20	1	1488	154	29597696	1261568	1008	5487	6495	4.957	0.513	QRM_IC	Esquema_3_1_0_14	M:\MDF_DATA\QRM_IC_Data.mdf
2024-09-08 05:40:00.767	SQLN	20	2	0	1934	0	4943360	0	1466	1466	0.000	6.442	QRM_IC	Esquema_3_1_0_14_log	L:\LDF_DATA\QRM_IC_Log.ldf
2024-09-08 05:40:00.767	SQLN	22	1	25	62	204800	507904	242	959	1201	0.083	0.207	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-08 05:40:00.767	SQLN	22	2	0	59	0	308224	0	352	352	0.000	0.197	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 05:40:00.767	SQLN	32	1	0	7	0	57344	0	27	27	0.000	0.023	TTQM_PDAFLX_IC	TQMST_2_1_4_3	M:\MDF_DATA\TQMST_20220810102959_Data.mdf
2024-09-08 05:50:00.850	SQLN	2	1	286	255	16457728	16457728	570	1566	2136	0.952	0.849	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 05:50:00.850	SQLN	2	2	0	10	0	614400	0	11	11	0.000	0.033	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 05:50:00.850	SQLN	2	3	92	83	5423104	5423104	186	476	662	0.306	0.276	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 05:50:00.850	SQLN	2	4	92	84	5480448	5480448	189	425	614	0.306	0.280	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 05:50:00.850	SQLN	2	5	91	83	5382144	5382144	186	539	725	0.303	0.276	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 05:50:00.850	SQLN	2	6	90	83	5439488	5439488	186	427	613	0.299	0.276	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 05:50:00.850	SQLN	2	7	91	81	5226496	5226496	185	381	566	0.303	0.270	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 05:50:00.850	SQLN	2	8	93	83	5390336	5390336	190	432	622	0.309	0.276	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 05:50:00.850	SQLN	2	9	104	86	5578752	5578752	223	452	675	0.346	0.286	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:50:00.850	SQLN	4	1	2	0	16384	0	1	0	1	0.007	0.000	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:50:00.850	SQLN	4	2	0	194	0	178176	0	185	185	0.000	0.646	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:50:00.850	SQLN	5	2	0	920	0	761344	0	429	429	0.000	3.061	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:50:00.850	SQLN	16	1	0	61	0	1245184	0	88	88	0.000	0.203	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:45:00.343	SQLN	2	9	6561	6509	425787392	425795584	10925	164349	175274	21.902	21.728	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 05:45:00.343	SQLN	4	1	158	7	5496832	57344	171	76	247	0.527	0.023	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 05:45:00.343	SQLN	4	2	0	205	0	183808	0	803	803	0.000	0.684	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 05:45:00.343	SQLN	5	1	4	0	147456	0	7	0	7	0.013	0.000	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 05:45:00.343	SQLN	5	2	0	922	0	868352	0	765	765	0.000	3.078	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 05:45:00.343	SQLN	6	1	353	0	43540480	0	999	0	999	1.178	0.000	SALES_DATA	SALES_DATA	M:\MDF_DATA\SALES_DATA.mdf
2024-09-08 05:45:00.343	SQLN	6	2	0	143	0	768512	0	408	408	0.000	0.477	SALES_DATA	SALES_DATA_log	L:\LDF_DATA\SALES_DATA_1.ldf
2024-09-08 05:45:00.343	SQLN	14	1	522	0	9322496	0	949	0	949	1.743	0.000	QQAT11XX_B1	CRM_IC	M:\MDF_DATA\QQAT11XX_B1.mdf
2024-09-08 05:45:00.343	SQLN	14	2	0	460	0	1276928	0	339	339	0.000	1.536	QQAT11XX_B1	CRM_IC_log	L:\LDF_DATA\QQAT11XX_B1_1.ldf
2024-09-08 05:45:00.343	SQLN	16	1	1	2	8192	155648	0	2	2	0.003	0.007	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-08 05:45:00.343	SQLN	16	2	0	19	0	509952	0	8	8	0.000	0.063	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:45:00.343	SQLN	20	1	0	177	0	1449984	0	5536	5536	0.000	0.591	QRM_IC	Esquema_3_1_0_14	M:\MDF_DATA\QRM_IC_Data.mdf
2024-09-08 05:45:00.343	SQLN	22	1	7547	544	437207040	8962048	29898	556	30454	25.193	1.816	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-08 05:45:00.343	SQLN	22	2	1	2790	8192	13374464	0	3751	3751	0.003	9.314	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 05:45:00.343	SQLN	32	1	15831	296	3004841984	6701056	95373	271	95644	52.847	0.988	TTQM_PDAFLX_IC	TQMST_2_1_4_3	M:\MDF_DATA\TQMST_20220810102959_Data.mdf
2024-09-08 05:45:00.343	SQLN	32	2	1	2040	8192	6610944	0	1602	1602	0.003	6.810	TTQM_PDAFLX_IC	TQMST_2_1_4_3_log	M:\MDF_DATA\TQMST_20220810102959_Log.ldf
2024-09-08 05:50:00.850	SQLN	16	2	0	20	0	421376	0	8	8	0.000	0.067	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 05:50:00.850	SQLN	22	2	0	59	0	315904	0	122	122	0.000	0.196	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 06:00:00.727	SQLN	2	1	331	308	20029440	20029440	608	1457	2065	1.101	1.025	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 06:00:00.727	SQLN	2	2	0	11	0	675840	0	17	17	0.000	0.037	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 06:00:00.727	SQLN	2	3	109	100	6504448	6504448	193	436	629	0.363	0.333	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 06:00:00.727	SQLN	2	4	113	101	6553600	6553600	184	500	684	0.376	0.336	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 06:00:00.727	SQLN	2	5	115	101	6561792	6561792	198	538	736	0.383	0.336	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 06:00:00.727	SQLN	2	6	114	105	6782976	6782976	195	504	699	0.379	0.349	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 06:00:00.727	SQLN	2	7	112	104	6750208	6750208	206	325	531	0.373	0.346	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-08 06:00:00.727	SQLN	2	8	112	103	6733824	6733824	206	515	721	0.373	0.343	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-08 06:00:00.727	SQLN	2	9	113	103	6733824	6733824	205	401	606	0.376	0.343	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-08 06:00:00.727	SQLN	4	1	2	0	16384	0	4	0	4	0.007	0.000	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-08 06:00:00.727	SQLN	4	2	0	185	0	158208	0	108	108	0.000	0.616	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-08 06:00:00.727	SQLN	5	1	25	0	630784	0	39	0	39	0.083	0.000	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-08 06:00:00.727	SQLN	5	2	0	920	0	764928	0	444	444	0.000	3.061	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-08 06:00:00.727	SQLN	16	2	0	12	0	289792	0	4	4	0.000	0.040	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-08 06:00:00.727	SQLN	22	1	3	0	24576	0	1	0	1	0.010	0.000	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-08 06:00:00.727	SQLN	22	2	0	73	0	397824	0	253	253	0.000	0.243	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-08 06:10:00.727	SQLN	2	1	207	185	12034048	12025856	381	966	1347	0.689	0.616	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-08 06:10:00.727	SQLN	2	2	0	11	0	675840	0	16	16	0.000	0.037	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-08 06:10:00.727	SQLN	2	3	106	95	6037504	6037504	203	373	576	0.353	0.316	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-08 06:10:00.727	SQLN	2	4	110	95	6234112	6225920	184	456	640	0.366	0.316	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-08 06:10:00.727	SQLN	2	5	106	95	6225920	6225920	191	598	789	0.353	0.316	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-08 06:10:00.727	SQLN	2	6	100	90	5898240	5898240	177	474	651	0.333	0.299	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-08 06:10:00.727	SQLN	2	7	98	91	5832704	5832704	174	424	598	0.326	0.303	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
